session;method;gender;emotion;n_annotators;agreement;path
3;script;M;exc;3;3;Session3/sentences/wav/Ses03M_script02_1/Ses03M_script02_1_M041.wav
3;script;M;exc;3;3;Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M019.wav
4;script;M;exc;3;3;Session4/sentences/wav/Ses04M_script03_1/Ses04M_script03_1_F007.wav
4;script;M;exc;3;3;Session4/sentences/wav/Ses04M_script03_1/Ses04M_script03_1_F009.wav
4;script;M;exc;3;3;Session4/sentences/wav/Ses04M_script03_1/Ses04M_script03_1_F017.wav
4;script;M;exc;3;3;Session4/sentences/wav/Ses04M_script03_1/Ses04M_script03_1_F023.wav
4;script;M;exc;3;3;Session4/sentences/wav/Ses04M_script03_1/Ses04M_script03_1_M029.wav
4;impro;M;exc;3;3;Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_F003.wav
4;impro;M;exc;3;3;Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_F012.wav
4;impro;M;exc;3;3;Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_F014.wav
4;impro;M;exc;3;3;Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_F017.wav
4;impro;M;exc;3;3;Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_F022.wav
4;impro;M;exc;3;3;Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M000.wav
4;impro;M;exc;3;3;Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M001.wav
4;impro;M;exc;3;3;Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M002.wav
4;impro;M;exc;3;3;Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M003.wav
4;impro;M;exc;3;3;Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M014.wav
4;impro;M;exc;3;3;Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M015.wav
4;impro;M;exc;3;3;Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M020.wav
4;script;M;exc;3;3;Session4/sentences/wav/Ses04M_script02_1/Ses04M_script02_1_M021.wav
4;script;M;exc;3;3;Session4/sentences/wav/Ses04M_script02_1/Ses04M_script02_1_M023.wav
4;script;M;exc;3;3;Session4/sentences/wav/Ses04M_script02_1/Ses04M_script02_1_M028.wav
4;script;M;exc;3;3;Session4/sentences/wav/Ses04M_script02_1/Ses04M_script02_1_M030.wav
4;script;M;exc;3;3;Session4/sentences/wav/Ses04M_script02_1/Ses04M_script02_1_M031.wav
4;script;M;exc;3;3;Session4/sentences/wav/Ses04M_script02_1/Ses04M_script02_1_M032.wav
4;impro;F;exc;3;3;Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F000.wav
4;impro;F;exc;3;3;Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F001.wav
4;impro;F;exc;3;3;Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F002.wav
4;impro;F;exc;3;3;Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F003.wav
4;impro;F;exc;3;3;Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F004.wav
4;impro;F;exc;3;3;Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F005.wav
4;impro;F;exc;3;3;Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F006.wav
4;impro;F;exc;3;3;Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F009.wav
4;impro;F;exc;3;3;Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F014.wav
4;impro;F;exc;3;3;Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F027.wav
4;impro;F;exc;3;3;Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F028.wav
4;impro;F;exc;3;3;Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F029.wav
4;impro;F;exc;3;3;Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F033.wav
4;impro;F;exc;3;3;Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F058.wav
4;impro;F;exc;3;3;Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M005.wav
4;impro;F;exc;3;3;Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M006.wav
4;impro;F;exc;3;3;Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M028.wav
4;script;F;exc;3;3;Session4/sentences/wav/Ses04F_script03_1/Ses04F_script03_1_F009.wav
4;script;F;exc;3;3;Session4/sentences/wav/Ses04F_script02_1/Ses04F_script02_1_M002.wav
4;script;F;exc;3;3;Session4/sentences/wav/Ses04F_script02_1/Ses04F_script02_1_M039.wav
4;script;F;exc;3;3;Session4/sentences/wav/Ses04F_script02_1/Ses04F_script02_1_M040.wav
4;impro;M;exc;3;3;Session4/sentences/wav/Ses04M_impro03/Ses04M_impro03_F003.wav
4;impro;M;exc;3;3;Session4/sentences/wav/Ses04M_impro03/Ses04M_impro03_F004.wav
4;impro;M;exc;3;3;Session4/sentences/wav/Ses04M_impro03/Ses04M_impro03_F005.wav
4;impro;M;exc;3;3;Session4/sentences/wav/Ses04M_impro03/Ses04M_impro03_F007.wav
4;impro;M;exc;3;3;Session4/sentences/wav/Ses04M_impro03/Ses04M_impro03_F008.wav
4;impro;M;exc;3;3;Session4/sentences/wav/Ses04M_impro03/Ses04M_impro03_F009.wav
4;impro;M;exc;3;3;Session4/sentences/wav/Ses04M_impro03/Ses04M_impro03_F010.wav
4;impro;M;exc;3;3;Session4/sentences/wav/Ses04M_impro03/Ses04M_impro03_F017.wav
4;impro;M;exc;3;3;Session4/sentences/wav/Ses04M_impro03/Ses04M_impro03_F019.wav
4;impro;F;exc;3;3;Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_F000.wav
4;impro;F;exc;3;3;Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_F001.wav
4;impro;F;exc;3;3;Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_F002.wav
4;impro;F;exc;3;3;Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_F003.wav
4;impro;F;exc;3;3;Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_F004.wav
4;impro;F;exc;3;3;Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_F005.wav
4;impro;F;exc;3;3;Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_F007.wav
4;impro;F;exc;3;3;Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_F009.wav
4;impro;F;exc;3;3;Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_F043.wav
4;impro;F;exc;3;3;Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_F044.wav
4;impro;F;exc;3;3;Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M004.wav
4;impro;F;exc;3;3;Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M037.wav
4;impro;F;exc;3;3;Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M038.wav
4;impro;F;exc;3;3;Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M039.wav
4;impro;F;exc;3;3;Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M040.wav
5;impro;M;exc;3;3;Session5/sentences/wav/Ses05M_impro03/Ses05M_impro03_F019.wav
5;impro;M;exc;3;3;Session5/sentences/wav/Ses05M_impro03/Ses05M_impro03_M001.wav
5;impro;M;exc;3;3;Session5/sentences/wav/Ses05M_impro03/Ses05M_impro03_M002.wav
5;impro;M;exc;3;3;Session5/sentences/wav/Ses05M_impro03/Ses05M_impro03_M003.wav
5;impro;F;exc;3;3;Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_F000.wav
5;impro;F;exc;3;3;Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_F001.wav
5;impro;F;exc;3;3;Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_F003.wav
5;impro;F;exc;3;3;Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_F005.wav
5;impro;F;exc;3;3;Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_F007.wav
5;impro;F;exc;3;3;Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_F020.wav
5;impro;F;exc;3;3;Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_M001.wav
5;impro;F;exc;3;3;Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_M007.wav
5;impro;F;exc;3;3;Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_M009.wav
5;impro;F;exc;3;3;Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F001.wav
5;impro;F;exc;3;3;Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F002.wav
5;impro;F;exc;3;3;Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F011.wav
5;impro;F;exc;3;3;Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F012.wav
5;impro;F;exc;3;3;Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F013.wav
5;impro;F;exc;3;3;Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F014.wav
5;impro;F;exc;3;3;Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F015.wav
5;impro;F;exc;3;3;Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F021.wav
5;impro;F;exc;3;3;Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F030.wav
5;impro;F;exc;3;3;Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F038.wav
5;impro;F;exc;3;3;Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F039.wav
5;impro;M;exc;3;3;Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F012.wav
5;impro;M;exc;3;3;Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F042.wav
5;impro;M;exc;3;3;Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F044.wav
5;impro;M;exc;3;3;Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M000.wav
5;impro;M;exc;3;3;Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M001.wav
5;impro;M;exc;3;3;Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M003.wav
5;impro;M;exc;3;3;Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M004.wav
5;impro;M;exc;3;3;Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M005.wav
5;impro;M;exc;3;3;Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M011.wav
5;impro;M;exc;3;3;Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M013.wav
5;impro;M;exc;3;3;Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M014.wav
5;impro;M;exc;3;3;Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M021.wav
5;impro;M;exc;3;3;Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M022.wav
5;impro;M;exc;3;3;Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M023.wav
5;impro;M;exc;3;3;Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M024.wav
5;impro;M;exc;3;3;Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M025.wav
5;impro;M;exc;3;3;Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M029.wav
5;impro;M;exc;3;3;Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M030.wav
5;impro;M;exc;3;3;Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M031.wav
5;impro;M;exc;3;3;Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M032.wav
5;impro;M;exc;3;3;Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M034.wav
5;impro;M;exc;3;3;Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M040.wav
5;impro;M;exc;3;3;Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M041.wav
5;impro;M;exc;3;3;Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M042.wav
5;impro;M;exc;3;3;Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M043.wav
5;impro;M;exc;3;3;Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M044.wav
5;impro;M;exc;3;3;Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M047.wav
5;script;M;exc;3;3;Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M006.wav
5;script;M;exc;3;3;Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M007.wav
5;script;M;exc;3;3;Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M008.wav
5;script;M;exc;3;3;Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M009.wav
5;script;M;exc;3;3;Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M010.wav
5;script;M;exc;3;3;Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M023.wav
5;script;M;exc;3;3;Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M028.wav
5;script;M;exc;3;3;Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M029.wav
5;script;M;exc;3;3;Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M030.wav
5;script;M;exc;3;3;Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M031.wav
5;script;M;exc;3;3;Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M032.wav
5;script;F;exc;3;3;Session5/sentences/wav/Ses05F_script02_1/Ses05F_script02_1_M018.wav
5;script;F;exc;3;3;Session5/sentences/wav/Ses05F_script02_1/Ses05F_script02_1_M019.wav
5;script;F;exc;3;3;Session5/sentences/wav/Ses05F_script02_1/Ses05F_script02_1_M020.wav
5;script;F;exc;3;3;Session5/sentences/wav/Ses05F_script02_1/Ses05F_script02_1_M021.wav
5;script;F;exc;3;3;Session5/sentences/wav/Ses05F_script02_1/Ses05F_script02_1_M029.wav
5;script;F;exc;3;3;Session5/sentences/wav/Ses05F_script02_1/Ses05F_script02_1_M030.wav
5;script;F;exc;3;3;Session5/sentences/wav/Ses05F_script02_1/Ses05F_script02_1_M031.wav
5;script;F;exc;3;3;Session5/sentences/wav/Ses05F_script02_1/Ses05F_script02_1_M032.wav
5;script;F;exc;3;3;Session5/sentences/wav/Ses05F_script02_1/Ses05F_script02_1_M033.wav
5;script;F;exc;3;3;Session5/sentences/wav/Ses05F_script02_1/Ses05F_script02_1_M034.wav
5;script;F;exc;3;3;Session5/sentences/wav/Ses05F_script02_2/Ses05F_script02_2_M000.wav
5;script;M;exc;3;3;Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M016.wav
5;script;M;exc;3;3;Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M017.wav
5;script;F;exc;3;3;Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_M009.wav
5;script;F;exc;3;3;Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_M016.wav
5;script;F;exc;3;3;Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_M017.wav
1;impro;M;exc;4;4;Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_M002.wav
1;impro;M;exc;4;4;Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_M003.wav
1;impro;M;exc;4;4;Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_M004.wav
1;impro;M;exc;4;4;Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_M005.wav
1;impro;F;exc;4;4;Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F000.wav
1;impro;F;exc;4;4;Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F002.wav
1;impro;F;exc;4;4;Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F005.wav
1;impro;F;exc;4;4;Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F013.wav
1;impro;F;exc;4;4;Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M002.wav
1;impro;F;exc;4;4;Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M003.wav
1;impro;F;exc;4;4;Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M004.wav
1;impro;F;exc;4;4;Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M005.wav
1;impro;F;exc;4;4;Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M006.wav
1;impro;F;exc;4;4;Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M007.wav
1;impro;M;exc;4;4;Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F005.wav
1;impro;M;exc;4;4;Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F006.wav
1;impro;M;exc;4;4;Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F007.wav
1;impro;M;exc;4;4;Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F008.wav
1;impro;M;exc;4;4;Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F010.wav
1;impro;M;exc;4;4;Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F011.wav
1;impro;M;exc;4;4;Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F013.wav
1;impro;M;exc;4;4;Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F014.wav
1;impro;M;exc;4;4;Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F019.wav
1;impro;M;exc;4;4;Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F022.wav
1;impro;M;exc;4;4;Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F023.wav
1;impro;M;exc;4;4;Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F026.wav
2;impro;F;exc;4;4;Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F001.wav
2;impro;F;exc;4;4;Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F002.wav
2;impro;F;exc;4;4;Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F004.wav
2;impro;F;exc;4;4;Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F005.wav
2;impro;F;exc;4;4;Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F006.wav
2;impro;F;exc;4;4;Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F007.wav
2;impro;F;exc;4;4;Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F009.wav
2;impro;F;exc;4;4;Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F018.wav
2;impro;F;exc;4;4;Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F019.wav
2;impro;F;exc;4;4;Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F026.wav
2;impro;F;exc;4;4;Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F030.wav
2;impro;F;exc;4;4;Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F033.wav
2;impro;F;exc;4;4;Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F035.wav
2;impro;F;exc;4;4;Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F036.wav
2;impro;M;exc;4;4;Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_F004.wav
2;impro;M;exc;4;4;Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_F006.wav
2;impro;M;exc;4;4;Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_F010.wav
2;impro;M;exc;4;4;Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_F022.wav
2;impro;M;exc;4;4;Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_F023.wav
2;impro;F;exc;4;4;Session2/sentences/wav/Ses02F_impro03/Ses02F_impro03_F000.wav
2;impro;F;exc;4;4;Session2/sentences/wav/Ses02F_impro03/Ses02F_impro03_F001.wav
2;impro;F;exc;4;4;Session2/sentences/wav/Ses02F_impro03/Ses02F_impro03_F004.wav
2;impro;F;exc;4;4;Session2/sentences/wav/Ses02F_impro03/Ses02F_impro03_F009.wav
2;impro;M;exc;4;4;Session2/sentences/wav/Ses02M_impro03/Ses02M_impro03_F008.wav
2;impro;M;exc;4;4;Session2/sentences/wav/Ses02M_impro03/Ses02M_impro03_F012.wav
2;impro;M;exc;4;4;Session2/sentences/wav/Ses02M_impro03/Ses02M_impro03_F013.wav
2;impro;M;exc;4;4;Session2/sentences/wav/Ses02M_impro03/Ses02M_impro03_F028.wav
3;impro;M;exc;4;4;Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F006.wav
3;impro;M;exc;4;4;Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F007.wav
3;impro;M;exc;4;4;Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F018.wav
3;impro;M;exc;4;4;Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M002.wav
3;impro;M;exc;4;4;Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M003.wav
3;impro;M;exc;4;4;Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M013.wav
3;impro;M;exc;4;4;Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M015.wav
3;impro;M;exc;4;4;Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M018.wav
3;impro;M;exc;4;4;Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M020.wav
3;impro;M;exc;4;4;Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M024.wav
3;impro;F;exc;4;4;Session3/sentences/wav/Ses03F_impro03/Ses03F_impro03_F007.wav
3;impro;F;exc;4;4;Session3/sentences/wav/Ses03F_impro03/Ses03F_impro03_F009.wav
3;impro;F;exc;4;4;Session3/sentences/wav/Ses03F_impro03/Ses03F_impro03_F012.wav
3;impro;F;exc;4;4;Session3/sentences/wav/Ses03F_impro03/Ses03F_impro03_F024.wav
3;impro;M;exc;4;4;Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M002.wav
3;impro;M;exc;4;4;Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M003.wav
3;impro;M;exc;4;4;Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M035.wav
3;impro;F;exc;4;4;Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F016.wav
3;impro;F;exc;4;4;Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_M015.wav
3;impro;F;exc;4;4;Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_M026.wav
5;impro;F;exc;4;4;Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M002.wav
5;impro;F;exc;4;4;Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M008.wav
5;impro;F;exc;4;4;Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M012.wav
5;impro;F;exc;4;4;Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M016.wav
5;impro;F;exc;4;4;Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M024.wav
5;impro;F;exc;4;4;Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M036.wav
1;impro;M;hap;4;2;Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_M006.wav
1;impro;M;hap;4;2;Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_M019.wav
1;impro;F;hap;4;2;Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M002.wav
2;impro;M;hap;4;2;Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_F024.wav
2;impro;M;hap;4;2;Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_F014.wav
2;impro;M;hap;4;2;Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_F016.wav
2;impro;M;hap;4;2;Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_F017.wav
2;impro;M;hap;4;2;Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_F019.wav
2;impro;M;hap;4;2;Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_F020.wav
2;impro;M;hap;4;2;Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_F021.wav
2;impro;F;hap;4;2;Session2/sentences/wav/Ses02F_impro03/Ses02F_impro03_F015.wav
2;impro;F;hap;4;2;Session2/sentences/wav/Ses02F_impro03/Ses02F_impro03_F016.wav
2;impro;F;hap;4;2;Session2/sentences/wav/Ses02F_impro03/Ses02F_impro03_F018.wav
2;impro;F;hap;4;2;Session2/sentences/wav/Ses02F_impro03/Ses02F_impro03_F019.wav
2;impro;F;hap;4;2;Session2/sentences/wav/Ses02F_impro03/Ses02F_impro03_F030.wav
3;impro;M;hap;4;2;Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_F003.wav
3;impro;M;hap;4;2;Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F001.wav
3;impro;M;hap;4;2;Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F008.wav
3;impro;M;hap;4;2;Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F010.wav
3;impro;M;hap;4;2;Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F012.wav
3;impro;M;hap;4;2;Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F014.wav
3;impro;F;hap;4;2;Session3/sentences/wav/Ses03F_impro03/Ses03F_impro03_F020.wav
3;impro;F;hap;4;2;Session3/sentences/wav/Ses03F_impro03/Ses03F_impro03_F021.wav
3;impro;M;hap;4;2;Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M041.wav
3;impro;M;hap;4;2;Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F012.wav
3;impro;M;hap;4;2;Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F016.wav
3;impro;M;hap;4;2;Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F021.wav
3;impro;M;hap;4;2;Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F026.wav
3;impro;M;hap;4;2;Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F027.wav
3;impro;M;hap;4;2;Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F033.wav
3;impro;M;hap;4;2;Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M012.wav
3;impro;M;hap;4;2;Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M016.wav
3;impro;M;hap;4;2;Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M020.wav
3;impro;M;hap;4;2;Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M029.wav
3;impro;F;hap;4;2;Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F001.wav
3;impro;F;hap;4;2;Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F004.wav
3;impro;F;hap;4;2;Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F005.wav
3;impro;F;hap;4;2;Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F019.wav
3;impro;F;hap;4;2;Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F025.wav
3;impro;F;hap;4;2;Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F032.wav
3;impro;F;hap;4;2;Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_M034.wav
5;impro;F;hap;4;2;Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M007.wav
5;impro;F;hap;4;2;Session5/sentences/wav/Ses05F_impro08/Ses05F_impro08_M028.wav
1;script;F;hap;3;2;Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_F009.wav
1;script;F;hap;3;2;Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_M044.wav
1;script;F;hap;3;2;Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F000.wav
